material_label,paper_category,wavelength_um,emissivity,reflectivity,source_file
U.S. Tile (2pc),Ceramic Coating,9.7424,0.90482,0.09518,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.7059,0.90407,0.09593,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.6697,0.89737,0.10263,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.6337,0.89738,0.10262,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.598,0.89707,0.10293,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.5626,0.89756,0.10244,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.5274,0.89678,0.10322,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.4925,0.89459,0.10541,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.4579,0.89841,0.10159,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.4235,0.8959,0.1041,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.3894,0.89804,0.10196,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.3555,0.89682,0.10318,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.3218,0.89892,0.10108,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.2884,0.89929,0.10071,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.2552,0.89845,0.10155,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.2223,0.90107,0.09893,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.1896,0.90082,0.09918,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.1571,0.90141,0.09859,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.1249,0.90344,0.09656,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.0929,0.90534,0.09466,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.0611,0.90562,0.09438,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,9.0295,0.90644,0.09356,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.9982,0.909,0.091,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.967,0.91099,0.08901,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.9361,0.91293,0.08707,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.9054,0.91684,0.08316,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.8749,0.918,0.082,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.8446,0.92226,0.07774,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.8145,0.92408,0.07592,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.7846,0.92573,0.07427,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.755,0.93102,0.06898,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.7255,0.93179,0.06821,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.6962,0.93358,0.06642,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.6671,0.93603,0.06397,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.6382,0.93893,0.06107,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.6095,0.93997,0.06003,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.581,0.93937,0.06063,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.5527,0.93856,0.06144,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.5246,0.94097,0.05903,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.4966,0.94186,0.05814,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.4688,0.94382,0.05618,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.4413,0.94398,0.05602,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.4139,0.94659,0.05341,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.3866,0.94748,0.05252,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.3596,0.95112,0.04888,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.3327,0.95355,0.04645,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.306,0.95415,0.04585,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.2795,0.95693,0.04307,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.2531,0.95827,0.04173,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.2269,0.96157,0.03843,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.2008,0.96323,0.03677,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.175,0.96559,0.03441,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.1493,0.96886,0.03114,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.1237,0.97188,0.02812,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.0983,0.97137,0.02863,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.0731,0.97348,0.02652,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.048,0.97494,0.02506,ustile2p.prn
U.S. Tile (2pc),Ceramic Coating,8.0231,0.97571,0.02429,ustile2p.prn
Beige Tile 8x8,Ceramic Coating,13.9326,0.94415,0.05585,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.8581,0.94673,0.05327,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.7844,0.94276,0.05724,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.7115,0.94094,0.05906,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.6393,0.94262,0.05738,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.5679,0.94096,0.05904,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.4972,0.93723,0.06277,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.4273,0.93922,0.06078,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.3581,0.93898,0.06102,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.2896,0.93531,0.06469,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.2218,0.93658,0.06342,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.1546,0.9349,0.0651,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.0882,0.93446,0.06554,beigetle.prn
Beige Tile 8x8,Ceramic Coating,13.0224,0.93233,0.06767,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.9573,0.93308,0.06692,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.8929,0.93245,0.06755,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.829,0.93271,0.06729,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.7658,0.932,0.068,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.7033,0.93555,0.06445,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.6413,0.93236,0.06764,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.5799,0.93743,0.06257,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.5192,0.93693,0.06307,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.459,0.94024,0.05976,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.3994,0.94315,0.05685,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.3403,0.94443,0.05557,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.2818,0.9434,0.0566,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.2239,0.94607,0.05393,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.1665,0.9464,0.0536,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.1097,0.94502,0.05498,beigetle.prn
Beige Tile 8x8,Ceramic Coating,12.0533,0.94286,0.05714,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.9975,0.94001,0.05999,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.9422,0.94106,0.05894,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.8875,0.93878,0.06122,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.8332,0.93643,0.06357,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.7794,0.93507,0.06493,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.7261,0.93111,0.06889,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.6733,0.92958,0.07042,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.6209,0.92787,0.07213,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.569,0.92467,0.07533,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.5176,0.92235,0.07765,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.4667,0.92125,0.07875,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.4161,0.91607,0.08393,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.3661,0.9142,0.0858,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.3164,0.91161,0.08839,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.2672,0.90857,0.09143,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.2185,0.90548,0.09452,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.1701,0.90463,0.09537,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.1222,0.9026,0.0974,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.0746,0.90252,0.09748,beigetle.prn
Beige Tile 8x8,Ceramic Coating,11.0275,0.90037,0.09963,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.9808,0.90089,0.09911,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.9345,0.89771,0.10229,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.8885,0.89386,0.10614,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.8429,0.89368,0.10632,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.7978,0.89309,0.10691,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.753,0.88789,0.11211,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.7085,0.88646,0.11354,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.6645,0.88652,0.11348,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.6208,0.88367,0.11633,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.5774,0.87935,0.12065,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.5344,0.87662,0.12338,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.4918,0.87359,0.12641,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.4495,0.87153,0.12847,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.4075,0.86825,0.13175,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.3659,0.8633,0.1367,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.3246,0.86005,0.13995,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.2836,0.85618,0.14382,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.2429,0.85159,0.14841,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.2026,0.84855,0.15145,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.1626,0.84416,0.15584,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.1229,0.83875,0.16125,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.0835,0.83369,0.16631,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.0444,0.83032,0.16968,beigetle.prn
Beige Tile 8x8,Ceramic Coating,10.0057,0.82524,0.17476,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.9672,0.82019,0.17981,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.929,0.81383,0.18617,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.8911,0.80787,0.19213,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.8535,0.7998,0.2002,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.8162,0.79717,0.20283,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.7791,0.7896,0.2104,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.7424,0.7807,0.2193,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.7059,0.77885,0.22115,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.6697,0.76989,0.23011,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.6337,0.76661,0.23339,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.598,0.75576,0.24424,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.5626,0.7515,0.2485,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.5274,0.745,0.255,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.4925,0.73659,0.26341,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.4579,0.72731,0.27269,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.4235,0.71893,0.28107,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.3894,0.71445,0.28555,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.3555,0.7048,0.2952,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.3218,0.69912,0.30088,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.2884,0.69524,0.30476,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.2552,0.69086,0.30914,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.2223,0.69163,0.30837,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.1896,0.69208,0.30792,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.1571,0.69429,0.30571,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.1249,0.69908,0.30092,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.0929,0.70514,0.29486,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.0611,0.71403,0.28597,beigetle.prn
Beige Tile 8x8,Ceramic Coating,9.0295,0.72756,0.27244,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.9982,0.73667,0.26333,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.967,0.75195,0.24805,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.9361,0.76326,0.23674,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.9054,0.77772,0.22228,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.8749,0.78979,0.21021,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.8446,0.79963,0.20037,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.8145,0.80957,0.19043,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.7846,0.81953,0.18047,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.755,0.82826,0.17174,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.7255,0.83591,0.16409,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.6962,0.84462,0.15538,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.6671,0.85102,0.14898,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.6382,0.85525,0.14475,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.6095,0.85988,0.14012,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.581,0.86341,0.13659,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.5527,0.86855,0.13145,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.5246,0.87103,0.12897,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.4966,0.87501,0.12499,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.4688,0.87962,0.12038,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.4413,0.88349,0.11651,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.4139,0.88599,0.11401,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.3866,0.88817,0.11183,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.3596,0.89488,0.10512,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.3327,0.89992,0.10008,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.306,0.90506,0.09494,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.2795,0.909,0.091,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.2531,0.91451,0.08549,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.2269,0.92035,0.07965,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.2008,0.92562,0.07438,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.175,0.93034,0.06966,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.1493,0.93873,0.06127,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.1237,0.94664,0.05336,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.0983,0.95149,0.04851,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.0731,0.9594,0.0406,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.048,0.96663,0.03337,beigetle.prn
Beige Tile 8x8,Ceramic Coating,8.0231,0.97331,0.02669,beigetle.prn
Masonry m.cap-Natural,Ceramic Coating,13.9326,0.98376,0.01624,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.8581,0.98191,0.01809,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.7844,0.98058,0.01942,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.7115,0.97894,0.02106,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.6393,0.97793,0.02207,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.5679,0.9789,0.0211,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.4972,0.97907,0.02093,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.4273,0.97843,0.02157,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.3581,0.97912,0.02088,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.2896,0.97707,0.02293,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.2218,0.97852,0.02148,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.1546,0.97464,0.02536,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.0882,0.97615,0.02385,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,13.0224,0.97484,0.02516,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.9573,0.97308,0.02692,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.8929,0.97018,0.02982,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.829,0.9687,0.0313,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.7658,0.9687,0.0313,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.7033,0.96987,0.03013,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.6413,0.9673,0.0327,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.5799,0.9661,0.0339,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.5192,0.96611,0.03389,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.459,0.96772,0.03228,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.3994,0.97018,0.02982,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.3403,0.97235,0.02765,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.2818,0.97415,0.02585,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.2239,0.97486,0.02514,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.1665,0.9751,0.0249,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.1097,0.97093,0.02907,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,12.0533,0.97125,0.02875,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.9975,0.96967,0.03033,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.9422,0.96969,0.03031,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.8875,0.96883,0.03117,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.8332,0.96636,0.03364,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.7794,0.9646,0.0354,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.7261,0.96208,0.03792,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.6733,0.96001,0.03999,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.6209,0.95742,0.04258,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.569,0.95326,0.04674,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.5176,0.94578,0.05422,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.4667,0.94898,0.05102,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.4161,0.95676,0.04324,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.3661,0.96656,0.03344,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.3164,0.97222,0.02778,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.2672,0.9725,0.0275,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.2185,0.972,0.028,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.1701,0.97167,0.02833,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.1222,0.97346,0.02654,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.0746,0.97331,0.02669,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,11.0275,0.97198,0.02802,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.9808,0.97125,0.02875,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.9345,0.97095,0.02905,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.8885,0.9718,0.0282,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.8429,0.9703,0.0297,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.7978,0.96776,0.03224,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.753,0.96656,0.03344,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.7085,0.96629,0.03371,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.6645,0.96581,0.03419,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.6208,0.96567,0.03433,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.5774,0.96557,0.03443,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.5344,0.96483,0.03517,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.4918,0.967,0.033,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.4495,0.96595,0.03405,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.4075,0.96608,0.03392,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.3659,0.96774,0.03226,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.3246,0.96859,0.03141,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.2836,0.96743,0.03257,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.2429,0.96787,0.03213,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.2026,0.96814,0.03186,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.1626,0.96644,0.03356,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.1229,0.96676,0.03324,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.0835,0.96608,0.03392,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.0444,0.96568,0.03432,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,10.0057,0.9653,0.0347,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.9672,0.96525,0.03475,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.929,0.96622,0.03378,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.8911,0.96545,0.03455,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.8535,0.96441,0.03559,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.8162,0.96689,0.03311,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.7791,0.96708,0.03292,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.7424,0.96583,0.03417,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.7059,0.9669,0.0331,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.6697,0.9667,0.0333,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.6337,0.96666,0.03334,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.598,0.96512,0.03488,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.5626,0.96355,0.03645,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.5274,0.96312,0.03688,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.4925,0.96188,0.03812,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.4579,0.95859,0.04141,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.4235,0.95704,0.04296,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.3894,0.9547,0.0453,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.3555,0.95043,0.04957,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.3218,0.94881,0.05119,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.2884,0.9463,0.0537,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.2552,0.94485,0.05515,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.2223,0.9451,0.0549,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.1896,0.94517,0.05483,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.1571,0.94594,0.05406,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.1249,0.94593,0.05407,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.0929,0.94659,0.05341,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.0611,0.94614,0.05386,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,9.0295,0.94402,0.05598,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.9982,0.94544,0.05456,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.967,0.94513,0.05487,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.9361,0.94385,0.05615,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.9054,0.94179,0.05821,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.8749,0.94336,0.05664,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.8446,0.94064,0.05936,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.8145,0.94057,0.05943,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.7846,0.9385,0.0615,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.755,0.93834,0.06166,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.7255,0.93888,0.06112,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.6962,0.93873,0.06127,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.6671,0.938,0.062,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.6382,0.93844,0.06156,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.6095,0.93557,0.06443,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.581,0.93174,0.06826,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.5527,0.92869,0.07131,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.5246,0.92645,0.07355,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.4966,0.92234,0.07766,masonnat.prn
Masonry m.cap-Natural,Ceramic Coating,8.4688,0.91947,0.08053,masonnat.prn
